p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,c4,result
0.4857143,0.9377049,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.5934959,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8310811,0.5555556,0.0,0.4,0.7920792,0.885
0.4857143,0.8131148,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.6544715,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8310811,0.5555556,0.0,0.4,0.7920792,0.885
0.4857143,0.6262295,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.4674797,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8310811,0.5555556,0.0,0.4,0.7920792,0.885
0.4857143,0.3770492,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.5284553,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8310811,0.5555556,0.0,0.4,0.7920792,0.885
0.4857143,0.0655738,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.3414634,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.0,0.0,0.0,0.0,0.0,0.885
0.8828571,1.0,0.1111111,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7871622,0.2222222,1.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.7571429,0.402439,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.2364865,0.6111111,0.0,0.4,0.990099,0.885
0.8828571,0.9393939,0.1111111,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7871622,0.2222222,1.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.5657143,1.0,0.5555556,0.0,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.1542857,1.0,0.2222222,0.8333333,0.7871622,0.2222222,1.0,0.48,0.990099,0.885
0.9142857,1.0,0.8333333,0.0,0.9831081,0.7777778,0.5,0.0,1.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.4428571,1.0,0.8333333,0.4444444,0.5657143,0.0204778,0.5555556,0.0,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.1542857,1.0,0.2222222,0.8333333,0.9831081,0.7777778,0.5,0.0,1.0,0.885
0.9142857,1.0,0.8333333,0.0,0.9831081,0.7777778,0.5,0.0,1.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.4428571,1.0,0.8333333,0.4444444,0.1542857,1.0,0.2222222,0.8333333,0.3175676,0.5,1.0,0.48,0.6930693,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.5657143,0.0204778,0.5555556,0.0,0.3243243,0.8333333,0.0,0.38,0.990099,0.885
0.9142857,1.0,0.8333333,0.0,0.9831081,0.7777778,0.5,0.0,1.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.4428571,1.0,0.8333333,0.4444444,0.1542857,0.5899281,0.2222222,0.8333333,0.3175676,0.5,1.0,0.48,0.6930693,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.5657143,0.0204778,0.5555556,0.0,0.3243243,0.8333333,0.0,0.38,0.990099,0.885
0.9142857,0.34,0.8333333,0.0,0.9831081,0.7777778,0.5,0.0,1.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.4428571,1.0,0.8333333,0.4444444,0.1542857,0.2014388,0.2222222,0.8333333,0.3175676,0.5,1.0,0.48,0.6930693,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.5657143,0.0204778,0.5555556,0.0,0.3243243,0.8333333,0.0,0.38,0.990099,0.885
0.9142857,0.2166667,0.8333333,0.0,0.9831081,0.7777778,0.5,0.0,1.0,0.3209459,0.8333333,0.0,0.38,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.4428571,1.0,0.8333333,0.4444444,0.48,0.8581818,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.1542857,0.0,0.2222222,0.8333333,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.5657143,0.0204778,0.5555556,0.0,0.3243243,0.8333333,0.0,0.38,0.990099,0.885
0.4428571,1.0,0.8333333,0.4444444,0.0945946,0.4444444,0.0,0.48,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.9142857,0.0,0.8333333,0.0,0.48,0.6327273,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.1542857,0.0,0.2222222,0.8333333,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.5657143,0.0204778,0.5555556,0.0,0.0945946,0.4444444,0.0,0.48,0.990099,0.885
0.4428571,0.8173077,0.8333333,0.4444444,0.0945946,0.4444444,0.0,0.48,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.4857143,0.0,0.5555556,0.2777778,0.8828571,0.0,0.1111111,0.0,0.9142857,0.0,0.8333333,0.0,0.5657143,0.0204778,0.5555556,0.0,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.1542857,0.0,0.2222222,0.8333333,0.8285714,0.0,0.0555556,0.4444444,0.7571429,0.0,0.3888889,0.1111111,0.48,0.0,0.2222222,0.7777778,0.8513514,0.8333333,0.0,0.28,0.990099,0.885
0.7142857,1.0,0.2777778,0.7777778,0.6520270,0.7777778,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8285714,1.0,0.0555556,0.4444444,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8571429,1.0,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.6486486,0.7777778,1.0,0.32,0.990099,0.115
0.8285714,1.0,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8571429,0.4638783,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.3243243,0.8333333,0.0,0.38,0.990099,0.115
0.8285714,0.1496599,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.8571429,0.0836502,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7094595,0.5555556,0.0,0.3,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4857143,1.0,0.5555556,0.2777778,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.6587838,0.0555556,0.0,0.16,0.990099,0.115
0.8285714,0.1496599,0.0555556,0.4444444,0.3209459,0.8333333,0.0,0.38,0.990099,0.6621622,0.0555556,0.0,0.16,0.990099,0.5979730,0.8333333,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.48,1.0,0.2222222,0.7777778,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.5945946,0.8333333,0.5,0.0,0.990099,0.115
0.48,0.8581818,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.8285714,0.1496599,0.0555556,0.4444444,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,1.0,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.0,0.0,0.0,0.0,0.0,0.115
0.48,0.8581818,0.2222222,0.7777778,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7142857,0.0,0.2777778,0.7777778,0.8285714,0.1496599,0.0555556,0.4444444,0.7571429,1.0,0.3888889,0.1111111,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.9085714,1.0,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,-0.7571429,-1.0,-0.3888889,-0.1111111,0.0,0.115
0.7571429,1.0,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.9085714,1.0,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.9155405,0.3888889,0.5,0.0,0.8910891,0.115
0.7571429,0.7195122,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.9085714,0.9377432,0.1111111,0.8888889,0.2804054,0.1111111,1.0,0.44,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.4857143,1.0,0.5555556,0.2777778,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8479730,0.0555556,0.5,0.0,1.0,0.115
0.7571429,0.5325203,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,1.0,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.9155405,0.3888889,0.5,0.0,0.8910891,0.115
0.7571429,0.5934959,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,0.9377049,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.6317568,0.0555556,0.5,0.0,1.0,0.115
0.7571429,0.6544715,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,0.8131148,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8479730,0.0555556,0.5,0.0,1.0,0.115
0.7571429,0.4674797,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,0.6262295,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.6317568,0.0555556,0.5,0.0,1.0,0.115
0.7571429,0.5284553,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,0.3770492,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.8479730,0.0555556,0.5,0.0,1.0,0.115
0.7571429,0.3414634,0.3888889,0.1111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.8479730,0.0555556,0.5,0.0,1.0,0.6351351,0.0555556,0.5,0.0,1.0,0.2972973,0.1111111,1.0,0.36,0.990099,0.7142857,0.0,0.2777778,0.7777778,0.48,0.8581818,0.2222222,0.7777778,0.8285714,0.0,0.0555556,0.4444444,0.5657143,1.0,0.5555556,0.0,0.1542857,1.0,0.2222222,0.8333333,0.4857143,0.0655738,0.5555556,0.2777778,0.8986486,0.2777778,0.0,0.3,0.990099,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8571429,0.0,0.0555556,0.0,0.9085714,0.9377432,0.1111111,0.8888889,0.8828571,1.0,0.1111111,0.0,0.9142857,1.0,0.8333333,0.0,0.4428571,1.0,0.8333333,0.4444444,0.3006757,0.1111111,1.0,0.36,0.990099,0.115
