p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,result
0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,0.2142857,0.7616099,0.7777778,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,-0.5228571,-0.937931,-0.6111111,-0.8333333,0.13
0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,0.1342857,0.0,0.2222222,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,0.7616099,0.7777778,0.0,0.4457143,1.0,0.7777778,0.8888889,-0.5228571,-0.937931,-0.6111111,-0.8333333,0.065
0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,0.4457143,0.0,0.7777778,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,-0.5228571,-0.937931,-0.6111111,-0.8333333,0.13
0.5228571,0.0,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,0.4828571,0.4624506,0.1111111,0.3888889,0.7770270,0.3888889,1.0,0.38,0.990099,0.2466216,0.2222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4457143,0.0,0.7777778,0.8888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,-0.7914286,-1.0,-0.3888889,-0.8333333,0.065
0.7914286,0.4672897,0.3888889,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.5228571,0.0,0.6111111,0.8333333,0.4828571,0.0,0.1111111,0.3888889,0.7770270,0.3888889,1.0,0.38,0.990099,0.2466216,0.2222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4457143,0.0,0.7777778,0.8888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,-0.7914286,-0.4672897,-0.3888889,-0.8333333,0.13
0.9628571,1.0,0.0555556,1.0,0.5033784,0.7777778,0.5,0.0,1.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.1655405,1.0,1.0,0.32,0.990099,0.22,1.0,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.9542857,0.0,0.1666667,0.9444444,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2828571,1.0,0.0555556,0.0,0.84,1.0,0.5555556,0.0,0.18,1.0,0.1111111,0.4444444,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.9628571,-1.0,-0.0555556,-1.0,0.935
0.9628571,0.7240566,0.0555556,1.0,0.5033784,0.7777778,0.5,0.0,1.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.1655405,1.0,1.0,0.32,0.990099,0.22,1.0,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.2828571,0.0,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.84,1.0,0.5555556,0.0,0.18,1.0,0.1111111,0.4444444,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.9628571,-0.7240566,-0.0555556,-1.0,0.935
0.9628571,0.0,0.0555556,1.0,0.5033784,0.7777778,0.5,0.0,1.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.1655405,1.0,1.0,0.32,0.990099,0.22,1.0,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.84,0.3558719,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3682432,0.5555556,0.0,0.6,0.7920792,0.8141892,0.5555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.18,1.0,0.1111111,0.4444444,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.22,-1.0,-0.9444444,-0.0555556,0.935
0.22,1.0,0.9444444,0.0555556,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.7466216,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.4828571,1.0,0.1111111,0.3888889,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.84,0.0,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3682432,0.5555556,0.0,0.6,0.7920792,0.8141892,0.5555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.18,1.0,0.1111111,0.4444444,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.22,-1.0,-0.9444444,-0.0555556,0.935
0.22,0.5,0.9444444,0.0555556,0.6756757,0.0555556,0.0,0.2,0.990099,0.1959459,0.9444444,1.0,0.52,0.8910891,0.7466216,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.4828571,1.0,0.1111111,0.3888889,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.18,1.0,0.1111111,0.4444444,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.5844595,0.9444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.4828571,-1.0,-0.1111111,-0.3888889,0.87
0.4828571,1.0,0.1111111,0.3888889,0.7770270,0.3888889,1.0,0.38,0.990099,0.2466216,0.2222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.2142857,1.0,0.7777778,0.0,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.18,0.1679104,0.1111111,0.4444444,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.5844595,0.9444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.2142857,-1.0,-0.7777778,0.0,0.87
0.2142857,0.7616099,0.7777778,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.18,0.0,0.1111111,0.4444444,0.2060811,0.9444444,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.5844595,0.9444444,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.5228571,1.0,0.6111111,0.8333333,0.7914286,1.0,0.3888889,0.8333333,-0.2142857,-0.7616099,-0.7777778,0.0,0.935
0.2142857,0.7616099,0.7777778,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.1342857,1.0,0.2222222,0.8888889,0.4457143,1.0,0.7777778,0.8888889,0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,-0.1342857,-1.0,-0.2222222,-0.8888889,0.87
0.1342857,0.0,0.2222222,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,0.7616099,0.7777778,0.0,0.4457143,1.0,0.7777778,0.8888889,0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,-0.4457143,-1.0,-0.7777778,-0.8888889,0.935
0.4457143,0.0,0.7777778,0.8888889,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4828571,1.0,0.1111111,0.3888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,0.5228571,0.937931,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,-0.4828571,-1.0,-0.1111111,-0.3888889,0.87
0.4828571,0.4624506,0.1111111,0.3888889,0.7770270,0.3888889,1.0,0.38,0.990099,0.2466216,0.2222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4457143,0.0,0.7777778,0.8888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,0.5228571,0.0,0.6111111,0.8333333,0.1554054,0.8333333,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.7914286,1.0,0.3888889,0.8333333,-0.4828571,-0.4624506,-0.1111111,-0.3888889,0.935
0.4828571,0.0,0.1111111,0.3888889,0.7770270,0.3888889,1.0,0.38,0.990099,0.2466216,0.2222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9628571,0.0,0.0555556,1.0,0.22,0.5,0.9444444,0.0555556,0.4457143,0.0,0.7777778,0.8888889,0.2142857,0.7616099,0.7777778,0.0,0.1342857,0.0,0.2222222,0.8888889,0.7914286,0.4672897,0.3888889,0.8333333,0.3614865,0.3888889,0.0,0.48,0.7920792,0.1554054,0.8333333,0.0,0.32,0.990099,0.8513514,0.8333333,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.9542857,0.0,0.1666667,0.9444444,0.2828571,0.0,0.0555556,0.0,0.84,0.0,0.5555556,0.0,0.18,0.0,0.1111111,0.4444444,0.5228571,0.0,0.6111111,0.8333333,-0.2142857,-0.7616099,-0.7777778,0.0,0.87
0.5828571,0.9411765,0.0555556,0.0,0.0675676,0.8333333,0.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5057143,1.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.18,0.9067164,0.1111111,0.4444444,0.9797297,0.1111111,0.5,0.0,0.8415842,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,1.0,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.5828571,-0.9411765,-0.0555556,0.0,0.87
0.5828571,0.0,0.0555556,0.0,0.0675676,0.8333333,0.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5057143,1.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.4742857,0.9490617,0.5,0.2777778,0.1351351,0.5,0.0,0.48,0.990099,0.9763514,0.2777778,0.0,0.36,0.990099,0.2668919,0.0555556,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.18,0.9067164,0.1111111,0.4444444,0.3742857,1.0,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.5057143,-1.0,-0.5555556,0.0,0.935
0.5057143,0.6654412,0.5555556,0.0,0.3918919,0.6111111,0.0,0.38,0.9405941,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.4742857,0.3243968,0.5,0.2777778,0.1351351,0.5,0.0,0.48,0.990099,0.9763514,0.2777778,0.0,0.36,0.990099,0.2668919,0.0555556,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.18,0.9067164,0.1111111,0.4444444,0.3742857,1.0,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.5057143,-0.6654412,-0.5555556,0.0,0.935
0.5057143,0.0,0.5555556,0.0,0.3918919,0.6111111,0.0,0.38,0.9405941,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.18,0.9067164,0.1111111,0.4444444,0.9797297,0.1111111,0.5,0.0,0.8415842,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.4771429,-1.0,-0.8333333,-0.4444444,0.935
0.4771429,1.0,0.8333333,0.4444444,0.4087838,0.1666667,1.0,0.44,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.18,0.9067164,0.1111111,0.4444444,0.9797297,0.1111111,0.5,0.0,0.8415842,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.3742857,1.0,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.4771429,-1.0,-0.8333333,-0.4444444,0.87
0.4771429,1.0,0.8333333,0.4444444,0.4087838,0.1666667,1.0,0.44,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.1714286,1.0,0.1111111,0.8888889,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.3742857,0.627451,0.3333333,0.0,0.3243243,0.3333333,1.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.18,0.9067164,0.1111111,0.4444444,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.1714286,-1.0,-0.1111111,-0.8888889,0.935
0.1714286,0.8489796,0.1111111,0.8888889,0.0709459,0.1111111,0.0,0.36,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.3742857,0.627451,0.3333333,0.0,0.3243243,0.3333333,1.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.18,0.9067164,0.1111111,0.4444444,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.1714286,-0.8489796,-0.1111111,-0.8888889,0.87
0.1714286,0.5306122,0.1111111,0.8888889,0.0709459,0.1111111,0.0,0.36,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.18,0.0,0.1111111,0.4444444,0.9797297,0.1111111,0.5,0.0,0.8415842,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.3742857,0.627451,0.3333333,0.0,0.44,1.0,0.6111111,0.0,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.1714286,-0.5306122,-0.1111111,-0.8888889,0.92
0.1714286,0.0,0.1111111,0.8888889,0.0709459,0.1111111,0.0,0.36,0.990099,0.8750000,0.0555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.48,1.0,0.2222222,0.7777778,0.5114286,1.0,0.6666667,1.0,0.44,0.266881,0.6111111,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.3742857,0.627451,0.3333333,0.0,0.18,0.0,0.1111111,0.4444444,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.48,-1.0,-0.2222222,-0.7777778,0.935
0.48,1.0,0.2222222,0.7777778,0.6385135,0.7777778,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,0.0,0.1111111,0.8888889,0.5114286,1.0,0.6666667,1.0,0.44,0.266881,0.6111111,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.3742857,0.627451,0.3333333,0.0,0.18,0.0,0.1111111,0.4444444,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.48,-1.0,-0.2222222,-0.7777778,0.87
0.48,0.8763636,0.2222222,0.7777778,0.6385135,0.7777778,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,0.0,0.1111111,0.8888889,0.5114286,1.0,0.6666667,1.0,0.3742857,0.0,0.3333333,0.0,0.3243243,0.3333333,1.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.44,0.266881,0.6111111,0.0,0.18,0.0,0.1111111,0.4444444,0.4828571,1.0,0.1111111,0.3888889,0.8428571,1.0,0.2222222,0.0,-0.48,-0.8763636,-0.2222222,-0.7777778,0.935
0.48,0.1527273,0.2222222,0.7777778,0.6385135,0.7777778,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.5828571,0.0,0.0555556,0.0,0.5057143,0.0,0.5555556,0.0,0.4771429,1.0,0.8333333,0.4444444,0.1714286,0.0,0.1111111,0.8888889,0.5114286,1.0,0.6666667,1.0,0.4828571,0.0,0.1111111,0.3888889,0.2702703,0.1111111,1.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4742857,0.3243968,0.5,0.2777778,0.44,0.266881,0.6111111,0.0,0.18,0.0,0.1111111,0.4444444,0.3742857,0.0,0.3333333,0.0,0.8428571,1.0,0.2222222,0.0,-0.48,-0.1527273,-0.2222222,-0.7777778,0.87
